0, 631.0, 637.0
0, 628.0, 639.0
0, 650.0, 639.0
0, 631.0, 639.0
0, 631.0, 638.0
0, 629.0, 656.0
0, 629.0, 639.0
0, 630.0, 656.0
0, 633.0, 639.0
0, 628.0, 639.0
0, 631.0, 639.0
0, 435.0, 421.0
0, 435.0, 421.0
0, 434.0, 420.0
0, 436.0, 420.0
0, 434.0, 420.0
0, 432.0, 421.0
0, 434.0, 420.0
0, 435.0, 422.0
0, 432.0, 421.0
0, 434.0, 420.0
0, 436.0, 420.0
