0, 645.0
0, 647.0
0, 645.0
0, 647.0
0, 647.0
0, 649.0
0, 645.0
0, 644.0
0, 647.0
0, 649.0
0, 647.0
5, 454.0
5, 452.0
5, 453.0
5, 452.0
5, 456.0
5, 456.0
5, 452.0
5, 452.0
5, 456.0
5, 452.0
5, 455.0
10, 320.0
10, 326.0
10, 324.0
10, 324.0
10, 324.0
10, 324.0
10, 324.0
10, 320.0
10, 325.0
10, 324.0
10, 324.0
15, 256.0
15, 253.0
15, 252.0
15, 252.0
15, 253.0
15, 253.0
15, 248.0
15, 248.0
15, 252.0
15, 248.0
15, 255.0
20, 206.0
20, 208.0
20, 207.0
20, 205.0
20, 198.0
20, 205.0
20, 200.0
20, 206.0
20, 207.0
20, 206.0
20, 207.0
25, 174.0
25, 191.0
25, 173.0
25, 191.0
25, 161.0
25, 175.0
25, 180.0
25, 176.0
25, 175.0
25, 180.0
25, 173.0
30, 151.0
30, 157.0
30, 159.0
30, 138.0
30, 145.0
30, 144.0
30, 159.0
30, 154.0
30, 157.0
30, 164.0
30, 157.0
