0, 630.0
0, 627.0
0, 626.0
0, 626.0
0, 643.0
0, 627.0
0, 626.0
0, 628.0
0, 626.0
0, 627.0
0, 631.0
5, 408.0
5, 407.0
5, 404.0
5, 406.0
5, 407.0
5, 406.0
5, 410.0
5, 408.0
5, 407.0
5, 406.0
5, 408.0
10, 302.0
10, 303.0
10, 298.0
10, 302.0
10, 297.0
10, 300.0
10, 302.0
10, 299.0
10, 300.0
10, 303.0
10, 304.0
15, 249.0
15, 246.0
15, 243.0
15, 247.0
15, 255.0
15, 244.0
15, 248.0
15, 244.0
15, 244.0
15, 243.0
15, 255.0
20, 208.0
20, 208.0
20, 208.0
20, 208.0
20, 208.0
20, 208.0
20, 208.0
20, 208.0
20, 212.0
20, 209.0
20, 208.0
25, 192.0
25, 192.0
25, 192.0
25, 207.0
25, 191.0
25, 195.0
25, 192.0
25, 192.0
25, 192.0
25, 195.0
25, 195.0
30, 200.0
30, 199.0
30, 207.0
30, 192.0
30, 192.0
30, 192.0
30, 201.0
30, 196.0
30, 192.0
30, 200.0
30, 200.0
