534.64,10,2.728061448,1
390.8,15,2.591954555,1.176091259
302.32,20,2.480466879,1.301029996
238,25,2.376576957,1.397940009
188.56,30,2.27544957,1.477121255
159.44,35,2.202597286,1.544068044
141.48,40,2.150695051,1.602059991
126.04,45,2.100508395,1.653212514
117.6,50,2.070407322,1.698970004
106.08,55,2.025633511,1.740362689
101.56,60,2.006722692,1.77815125
97,65,1.986771734,1.812913357
94,70,1.973127854,1.84509804
