564.08,10,2.751340702,1
365.76,15,2.563196209,1.176091259
279.12,20,2.445790956,1.301029996
229.08,25,2.359987174,1.397940009
186.72,30,2.271190839,1.477121255
162.64,35,2.211227366,1.544068044
145.36,40,2.162444914,1.602059991
136.48,45,2.135069014,1.653212514
117.96,50,2.071734764,1.698970004
117.28,55,2.069223957,1.740362689
108.72,60,2.036309444,1.77815125
110.36,65,2.042811692,1.812913357
91.48,70,1.961326156,1.84509804
