549.12,10,2.739667262,1
369.44,15,2.567543916,1.176091259
286.68,20,2.457397396,1.301029996
229.88,25,2.361501188,1.397940009
180.56,30,2.256621546,1.477121255
146.68,35,2.166370901,1.544068044
138.4,40,2.14113609,1.602059991
120.24,45,2.080048968,1.653212514
100.68,50,2.002943207,1.698970004
96.12,55,1.982813762,1.740362689
86.8,60,1.938519725,1.77815125
73.88,65,1.868526887,1.812913357
75.6,70,1.878521796,1.84509804
