10, 487.0
10, 479.0
10, 508.0
10, 480.0
10, 487.0
10, 481.0
10, 485.0
10, 491.0
10, 478.0
10, 478.0
10, 483.0
10, 485.0
10, 483.0
10, 487.0
10, 505.0
10, 478.0
10, 513.0
10, 484.0
10, 478.0
10, 508.0
10, 478.0
10, 481.0
10, 478.0
10, 490.0
10, 504.0
10, 508.0
10, 487.0
10, 480.0
10, 481.0
10, 481.0
10, 479.0
10, 482.0
10, 479.0
10, 478.0
10, 485.0
10, 479.0
10, 491.0
10, 483.0
10, 498.0
10, 509.0
10, 488.0
10, 507.0
10, 482.0
10, 504.0
10, 479.0
10, 481.0
10, 508.0
10, 479.0
10, 485.0
10, 489.0
10, 484.0
10, 479.0
10, 482.0
10, 485.0
10, 479.0
10, 514.0
10, 481.0
10, 521.0
10, 518.0
10, 482.0
10, 483.0
10, 480.0
10, 480.0
10, 488.0
10, 479.0
10, 478.0
10, 486.0
10, 484.0
10, 482.0
10, 483.0
10, 488.0
10, 486.0
10, 483.0
10, 479.0
10, 481.0
10, 509.0
10, 485.0
10, 484.0
10, 514.0
10, 507.0
10, 484.0
10, 513.0
10, 482.0
10, 481.0
10, 483.0
10, 485.0
10, 481.0
10, 478.0
10, 491.0
10, 479.0
10, 481.0
10, 485.0
10, 479.0
10, 478.0
10, 509.0
10, 494.0
10, 504.0
10, 492.0
10, 513.0
10, 484.0
13, 380.0
13, 403.0
13, 377.0
13, 377.0
13, 374.0
13, 375.0
13, 403.0
13, 403.0
13, 378.0
13, 395.0
13, 377.0
13, 381.0
13, 391.0
13, 377.0
13, 389.0
13, 378.0
13, 380.0
13, 380.0
13, 381.0
13, 379.0
13, 379.0
13, 378.0
13, 391.0
13, 378.0
13, 376.0
13, 381.0
13, 379.0
13, 393.0
13, 378.0
13, 377.0
13, 376.0
13, 379.0
13, 403.0
13, 380.0
13, 383.0
13, 378.0
13, 384.0
13, 377.0
13, 383.0
13, 380.0
13, 375.0
13, 379.0
13, 397.0
13, 378.0
13, 378.0
13, 379.0
13, 387.0
13, 375.0
13, 378.0
13, 390.0
13, 378.0
13, 386.0
13, 381.0
13, 378.0
13, 380.0
13, 377.0
13, 394.0
13, 384.0
13, 379.0
13, 378.0
13, 378.0
13, 377.0
13, 379.0
13, 385.0
13, 383.0
13, 378.0
13, 376.0
13, 397.0
13, 379.0
13, 376.0
13, 378.0
13, 384.0
13, 381.0
13, 378.0
13, 379.0
13, 381.0
13, 390.0
13, 383.0
13, 378.0
13, 378.0
13, 383.0
13, 379.0
13, 378.0
13, 385.0
13, 378.0
13, 381.0
13, 399.0
