0,571.44,,571.44,0,0.111111111,0.111125825,-0.001191629,,,0.000199673
,,,279.48,10,0.052631579,0.052829224,9.928917144,,,-0.002975455
10,279.48,,184.44,20,0.034482759,0.033852279,20.54010905,,,0.999900843
20,184.44,,143.92,30,0.025641026,0.025761519,29.81758734,,,
30,143.92,,118.6,40,0.020408163,0.020705792,39.29566512,,,
40,118.6,,,,,,,,,
50,101.96,,,,,,,,,
60,93.08,,,,,,,,,
70,84.52,,,,,,,,,
80,83,,,,,,,,,
,,,9,,,,,,,
