10,485.4,,,,,,,,,
10,485.32,10,485.32,0.1,0.094639396,10.56642415,,,,-0.002746889
20,278.64,20,278.64,0.05,0.053166147,18.80896133,,,,0.000200664
30,203.08,30,203.08,0.033333333,0.03800397,26.31304045,,,,0.958080036
40,170.16,40,170.16,0.025,0.031398109,31.84905187,,,,
50,119.64,50,119.64,0.02,0.02126056,47.03544901,,,,
60,46.24,60,46.24,0.016666667,0.006531818,153.0967375,,,,
70,14.84,70,14.84,0.014285714,0.000230966,4329.638797,,,,
80,2,,,,,,,,,
,,,,,,,,,,
,,6000,0,,,,,,,
